Generation,Best_Fitness,Avg_Fitness
0,0.25,0.4916353383458646
1,0.25,0.434020618556701
2,0.22499999999999998,0.4291343669250646
3,0.15000000000000002,0.4305269922879178
4,0.15000000000000002,0.46371173469387755
5,0.15000000000000002,0.4737146529562982
6,0.125,0.4605429292929293
7,0.125,0.47690355329949236
8,0.125,0.45972222222222225
9,0.125,0.45540201005025127
10,0.125,0.464875
11,0.125,0.4451754385964912
12,0.125,0.44690656565656567
13,0.125,0.4490554156171284
14,0.125,0.4509398496240602
15,0.125,0.445625
16,0.125,0.43306249999999996
17,0.125,0.4324561403508772
18,0.125,0.42606249999999996
19,0.09999999999999998,0.42737499999999995
20,0.09999999999999998,0.417875
21,0.09999999999999998,0.42274999999999996
22,0.09999999999999998,0.43424999999999997
23,0.09999999999999998,0.414875
24,0.09999999999999998,0.4229375
25,0.09999999999999998,0.4174375000000001
26,0.09999999999999998,0.44043750000000004
27,0.09999999999999998,0.4339375
28,0.09999999999999998,0.4255
29,0.09999999999999998,0.418375
30,0.09999999999999998,0.42025
31,0.09999999999999998,0.4278125
32,0.07499999999999996,0.4098125
33,0.07499999999999996,0.41618750000000004
34,0.07499999999999996,0.4009375
35,0.07499999999999996,0.40456250000000005
36,0.07499999999999996,0.40850000000000003
37,0.07499999999999996,0.4210625
38,0.07499999999999996,0.43700000000000006
39,0.07499999999999996,0.42099999999999993
40,0.07499999999999996,0.45199999999999996
41,0.07499999999999996,0.43349999999999994
42,0.07499999999999996,0.45125
43,0.07499999999999996,0.4389375
44,0.07499999999999996,0.4336874999999999
45,0.07499999999999996,0.42793749999999997
46,0.07499999999999996,0.4210625
47,0.07499999999999996,0.4383125
48,0.07499999999999996,0.423
49,0.07499999999999996,0.42412500000000003
50,0.07499999999999996,0.42081250000000003
51,0.07499999999999996,0.43012500000000004
52,0.07499999999999996,0.436375
53,0.07499999999999996,0.426
54,0.07499999999999996,0.42268750000000005
55,0.07499999999999996,0.4256875
56,0.07499999999999996,0.4278125
57,0.07499999999999996,0.42575
58,0.07499999999999996,0.41100000000000003
59,0.07499999999999996,0.423125
60,0.07499999999999996,0.40175
61,0.07499999999999996,0.4096250000000001
62,0.07499999999999996,0.412875
63,0.07499999999999996,0.417375
64,0.07499999999999996,0.416625
65,0.07499999999999996,0.404625
66,0.07499999999999996,0.40393749999999995
67,0.07499999999999996,0.4105
68,0.07499999999999996,0.407625
69,0.050000000000000044,0.414125
70,0.050000000000000044,0.41056250000000005
71,0.050000000000000044,0.405
72,0.050000000000000044,0.41412499999999997
73,0.050000000000000044,0.39525000000000005
74,0.050000000000000044,0.38893750000000005
75,0.050000000000000044,0.39787500000000003
