Generation,Best_Fitness,Avg_Fitness
0,0.19999999999999996,0.5104247104247104
1,0.19999999999999996,0.4470899470899471
2,0.125,0.43713720316622695
3,0.125,0.4625000000000001
4,0.125,0.4674683544303797
5,0.125,0.4718589743589743
6,0.125,0.47225765306122447
7,0.125,0.4816025641025641
8,0.125,0.4805276381909548
9,0.125,0.4800382653061225
10,0.125,0.4799873737373737
11,0.125,0.485253164556962
12,0.125,0.473178391959799
13,0.125,0.479539641943734
14,0.125,0.4694162436548223
15,0.125,0.48514030612244896
16,0.125,0.4680276381909548
17,0.125,0.45680661577608145
18,0.125,0.46926546391752577
19,0.125,0.46911392405063285
20,0.125,0.454080310880829
21,0.125,0.47544871794871796
22,0.07499999999999996,0.4723984771573604
23,0.07499999999999996,0.4732911392405063
24,0.07499999999999996,0.4628172588832487
25,0.07499999999999996,0.4770151133501259
26,0.07499999999999996,0.47563613231552165
27,0.07499999999999996,0.46710858585858583
28,0.07499999999999996,0.4869346733668342
29,0.07499999999999996,0.4684644670050761
30,0.07499999999999996,0.4883838383838384
31,0.07499999999999996,0.4771984924623116
32,0.07499999999999996,0.47449367088607597
33,0.07499999999999996,0.4827564102564102
34,0.07499999999999996,0.46118090452261307
35,0.07499999999999996,0.4655456852791878
36,0.07499999999999996,0.47562972292191436
37,0.07499999999999996,0.4635050251256282
38,0.07499999999999996,0.45634422110552764
39,0.07499999999999996,0.4754419191919192
40,0.07499999999999996,0.4581234256926952
41,0.07499999999999996,0.4427581863979849
42,0.07499999999999996,0.44705513784461154
43,0.07499999999999996,0.425125313283208
44,0.07499999999999996,0.414375
45,0.07499999999999996,0.40546482412060303
46,0.07499999999999996,0.4107052896725441
47,0.07499999999999996,0.4114321608040201
48,0.07499999999999996,0.41473551637279593
49,0.07499999999999996,0.4069548872180451
50,0.07499999999999996,0.41893939393939394
51,0.07499999999999996,0.4238095238095238
52,0.07499999999999996,0.42149122807017547
53,0.07499999999999996,0.40119047619047615
54,0.07499999999999996,0.41340852130325817
55,0.07499999999999996,0.40887909319899246
56,0.07499999999999996,0.4077889447236181
57,0.07499999999999996,0.4192211055276382
58,0.07499999999999996,0.4263257575757575
59,0.07499999999999996,0.42223618090452264
60,0.07499999999999996,0.4255653266331658
61,0.07499999999999996,0.41685463659147876
62,0.07499999999999996,0.41850000000000004
63,0.07499999999999996,0.41612499999999997
64,0.07499999999999996,0.4217336683417085
65,0.07499999999999996,0.42676322418136026
66,0.07499999999999996,0.41081249999999997
67,0.07499999999999996,0.4209375
68,0.07499999999999996,0.42537499999999995
69,0.07499999999999996,0.4422499999999999
70,0.07499999999999996,0.42599999999999993
71,0.07499999999999996,0.43978696741854634
72,0.07499999999999996,0.44049999999999995
73,0.07499999999999996,0.43875
74,0.050000000000000044,0.4360625
75,0.050000000000000044,0.44375
