Generation,Best_Fitness,Avg_Fitness
0,0.06000000000000005,0.5409045226130652
1,0.06000000000000005,0.5323549488054609
2,0.06000000000000005,0.5583892617449665
3,0.06000000000000005,0.5177027027027027
4,0.020000000000000018,0.5265319865319865
5,0.020000000000000018,0.6049498327759198
6,0.020000000000000018,0.5897643097643098
7,0.020000000000000018,0.5910666666666666
8,0.020000000000000018,0.6028282828282829
9,0.020000000000000018,0.5351515151515152
10,0.020000000000000018,0.5961872909698998
11,0.020000000000000018,0.5848160535117057
12,0.020000000000000018,0.5843333333333333
13,0.020000000000000018,0.6185333333333334
14,0.020000000000000018,0.6263333333333333
15,0.020000000000000018,0.5854666666666667
16,0.020000000000000018,0.5663333333333334
17,0.020000000000000018,0.6090666666666668
18,0.020000000000000018,0.5539999999999999
19,0.020000000000000018,0.5888
20,0.020000000000000018,0.5794666666666667
21,0.020000000000000018,0.6155333333333334
22,0.020000000000000018,0.6042666666666666
23,0.020000000000000018,0.5654
24,0.020000000000000018,0.5837333333333333
25,0.020000000000000018,0.5621333333333333
26,0.020000000000000018,0.5632666666666667
27,0.020000000000000018,0.5629333333333333
28,0.020000000000000018,0.5660666666666666
29,0.020000000000000018,0.5207333333333334
30,0.0,0.5418666666666667
31,0.0,0.5900666666666666
32,0.0,0.5725333333333333
33,0.0,0.6104
34,0.0,0.6164666666666666
35,0.0,0.6428666666666666
36,0.0,0.6696666666666666
37,0.0,0.6791333333333334
38,0.0,0.6779999999999999
39,0.0,0.6698666666666666
40,0.0,0.6770666666666667
41,0.0,0.6804
42,0.0,0.6778666666666666
43,0.0,0.6420666666666667
44,0.0,0.6438666666666667
45,0.0,0.6700666666666667
46,0.0,0.6566000000000001
47,0.0,0.6470666666666667
48,0.0,0.6302
49,0.0,0.6862666666666667
50,0.0,0.6253333333333333
