Generation,Best_Fitness,Avg_Fitness
0,0.44999999999999996,0.6799107142857144
1,0.42500000000000004,0.6520833333333335
2,0.4,0.62890625
3,0.4,0.6139473684210527
4,0.4,0.6160714285714286
5,0.4,0.6104619565217392
6,0.4,0.594475138121547
7,0.4,0.6006944444444444
8,0.4,0.6044692737430167
9,0.4,0.6133152173913043
10,0.4,0.6095375722543352
11,0.4,0.6035911602209945
12,0.4,0.6165343915343916
13,0.4,0.5966145833333333
14,0.32499999999999996,0.6019841269841271
15,0.32499999999999996,0.6126329787234043
16,0.32499999999999996,0.594041450777202
17,0.32499999999999996,0.5774484536082475
18,0.32499999999999996,0.5908629441624366
19,0.32499999999999996,0.6071969696969697
20,0.32499999999999996,0.5928571428571429
21,0.32499999999999996,0.5876262626262626
22,0.32499999999999996,0.59525
23,0.32499999999999996,0.5775
24,0.32499999999999996,0.588625
25,0.30000000000000004,0.5991249999999999
26,0.30000000000000004,0.603030303030303
27,0.30000000000000004,0.57260101010101
28,0.30000000000000004,0.565875
29,0.30000000000000004,0.5943749999999999
30,0.30000000000000004,0.569625
31,0.30000000000000004,0.5670854271356783
32,0.30000000000000004,0.5645
33,0.30000000000000004,0.5729899497487437
34,0.30000000000000004,0.575625
35,0.30000000000000004,0.5735
36,0.30000000000000004,0.5955
37,0.30000000000000004,0.5783750000000001
38,0.30000000000000004,0.5746249999999999
39,0.30000000000000004,0.576
40,0.30000000000000004,0.5778749999999999
41,0.30000000000000004,0.584
42,0.30000000000000004,0.5840909090909091
43,0.30000000000000004,0.5748743718592965
44,0.30000000000000004,0.5766331658291457
45,0.30000000000000004,0.5839195979899497
46,0.30000000000000004,0.56125
47,0.30000000000000004,0.5637626262626263
48,0.30000000000000004,0.58175
49,0.30000000000000004,0.5899497487437185
50,0.275,0.5818749999999999
51,0.275,0.577875
52,0.275,0.5765
53,0.275,0.5786250000000001
54,0.275,0.5709798994974874
55,0.275,0.5860552763819096
56,0.275,0.577625
57,0.275,0.5741206030150754
58,0.275,0.5753750000000001
59,0.275,0.5827020202020202
60,0.275,0.574375
61,0.275,0.5958749999999999
62,0.275,0.5796717171717172
63,0.275,0.578030303030303
64,0.275,0.5709798994974874
65,0.275,0.5690954773869347
66,0.275,0.5728643216080402
67,0.275,0.5886363636363636
68,0.275,0.5873115577889447
69,0.275,0.5797738693467337
70,0.275,0.5801507537688443
71,0.275,0.559375
72,0.275,0.570625
73,0.275,0.5696969696969697
74,0.275,0.57125
75,0.275,0.5889447236180905
76,0.275,0.565125
77,0.275,0.568875
78,0.275,0.565875
79,0.275,0.5762820512820512
80,0.275,0.5691919191919192
81,0.275,0.5762562814070351
82,0.275,0.5545454545454546
83,0.275,0.5677135678391959
84,0.275,0.5602272727272728
85,0.275,0.5798994974874372
86,0.275,0.5861809045226131
87,0.275,0.5776515151515151
88,0.275,0.5827889447236181
89,0.275,0.5665404040404041
90,0.275,0.5694723618090453
91,0.275,0.5773750000000001
92,0.275,0.5879396984924623
93,0.275,0.5894472361809046
94,0.275,0.5847989949748744
95,0.275,0.573875
96,0.275,0.5434673366834171
97,0.275,0.5585427135678392
98,0.275,0.5694723618090453
99,0.275,0.5710000000000001
100,0.275,0.579375
