Generation,Best_Fitness,Avg_Fitness
0,0.125,0.5187043795620438
1,0.125,0.46728232189973623
2,0.125,0.4880519480519481
3,0.125,0.5041666666666667
4,0.125,0.4982758620689655
5,0.125,0.49411764705882355
6,0.125,0.49733333333333335
7,0.125,0.5037135278514588
8,0.125,0.5056282722513089
9,0.125,0.5016839378238342
10,0.125,0.5035340314136125
11,0.125,0.5173828125000001
12,0.125,0.5014666666666667
13,0.125,0.500196335078534
14,0.125,0.507171052631579
15,0.125,0.49778067885117494
16,0.125,0.494041450777202
17,0.125,0.5082901554404144
18,0.125,0.4901948051948052
19,0.125,0.5028947368421053
20,0.125,0.4805269922879178
21,0.07499999999999996,0.49265463917525765
22,0.07499999999999996,0.4862046632124353
23,0.07499999999999996,0.49664473684210525
24,0.07499999999999996,0.4954663212435233
25,0.07499999999999996,0.4845854922279793
26,0.07499999999999996,0.47195595854922284
27,0.07499999999999996,0.4751322751322752
28,0.07499999999999996,0.47978723404255313
29,0.07499999999999996,0.4747994652406417
30,0.07499999999999996,0.4777322404371585
31,0.07499999999999996,0.47533333333333333
32,0.07499999999999996,0.4704068241469816
33,0.07499999999999996,0.4788918205804749
34,0.07499999999999996,0.47891644908616193
35,0.07499999999999996,0.47670603674540685
36,0.07499999999999996,0.46859999999999996
37,0.07499999999999996,0.48119946091644206
38,0.07499999999999996,0.4696949602122016
39,0.07499999999999996,0.47342105263157896
40,0.050000000000000044,0.4838624338624339
41,0.050000000000000044,0.4871967654986522
42,0.050000000000000044,0.4772486772486772
43,0.050000000000000044,0.479089709762533
44,0.050000000000000044,0.48919999999999997
45,0.050000000000000044,0.49074803149606305
46,0.050000000000000044,0.4927545691906005
47,0.050000000000000044,0.4903994845360824
48,0.050000000000000044,0.4826675257731958
49,0.050000000000000044,0.47726098191214467
50,0.050000000000000044,0.4741666666666667
51,0.050000000000000044,0.4793848167539267
52,0.050000000000000044,0.46505167958656335
53,0.050000000000000044,0.4669921875
54,0.050000000000000044,0.450261780104712
55,0.050000000000000044,0.4694948186528497
56,0.050000000000000044,0.4691025641025641
57,0.050000000000000044,0.4447435897435898
58,0.050000000000000044,0.45786802030456847
59,0.050000000000000044,0.44353015075376884
60,0.050000000000000044,0.4457379134860051
61,0.050000000000000044,0.44736180904522616
62,0.050000000000000044,0.4406962025316456
63,0.050000000000000044,0.4326441102756892
64,0.050000000000000044,0.4248730964467005
65,0.050000000000000044,0.4257518796992481
66,0.050000000000000044,0.43375314861460956
67,0.050000000000000044,0.42915617128463474
68,0.050000000000000044,0.44414758269720106
69,0.050000000000000044,0.4447837150127227
70,0.050000000000000044,0.4453517587939699
71,0.050000000000000044,0.42398989898989903
72,0.050000000000000044,0.437121212121212
73,0.050000000000000044,0.429873417721519
74,0.050000000000000044,0.4313613231552163
75,0.050000000000000044,0.42353316326530605
