Generation,Best_Fitness,Avg_Fitness
0,0.17500000000000004,0.49237588652482267
1,0.17500000000000004,0.4242966751918158
2,0.17500000000000004,0.4147321428571428
3,0.17500000000000004,0.40455128205128205
4,0.17500000000000004,0.40822622107969153
5,0.17500000000000004,0.4156169665809768
6,0.125,0.4047979797979798
7,0.125,0.4152671755725191
8,0.125,0.41906565656565653
9,0.125,0.44049744897959187
10,0.125,0.45232558139534884
11,0.125,0.448429648241206
12,0.125,0.4445843828715365
13,0.125,0.44552896725440805
14,0.125,0.4367424242424242
15,0.125,0.4425572519083969
16,0.125,0.454375
17,0.125,0.4509398496240602
18,0.125,0.45958646616541354
19,0.125,0.4491228070175438
20,0.125,0.44268749999999996
21,0.125,0.449375
22,0.125,0.4513125
23,0.125,0.4509398496240602
24,0.125,0.45313283208020055
25,0.125,0.44662499999999994
26,0.125,0.4449375
27,0.125,0.4369346733668341
28,0.125,0.438625
29,0.125,0.4361180904522613
30,0.125,0.44145728643216076
31,0.125,0.433875
32,0.125,0.44068749999999995
33,0.125,0.4385
34,0.125,0.4333125
35,0.125,0.43231249999999993
36,0.125,0.43481250000000005
37,0.125,0.44018750000000006
38,0.125,0.4520625
39,0.125,0.4303125
40,0.125,0.431375
41,0.125,0.42950000000000005
42,0.125,0.44262500000000005
43,0.125,0.4304375
44,0.125,0.4315
45,0.125,0.4316875
46,0.125,0.43568749999999995
47,0.125,0.44
48,0.09999999999999998,0.4254375
49,0.09999999999999998,0.43518749999999995
50,0.09999999999999998,0.42974999999999997
51,0.09999999999999998,0.4383125
52,0.09999999999999998,0.4320625
53,0.09999999999999998,0.43693750000000003
54,0.09999999999999998,0.4314375
55,0.09999999999999998,0.4430624999999999
56,0.09999999999999998,0.429
57,0.09999999999999998,0.43987499999999996
58,0.09999999999999998,0.441625
59,0.09999999999999998,0.439375
60,0.09999999999999998,0.44668749999999996
61,0.09999999999999998,0.4396875
62,0.09999999999999998,0.446875
63,0.09999999999999998,0.44931250000000006
64,0.09999999999999998,0.4473125
65,0.09999999999999998,0.43825000000000003
66,0.09999999999999998,0.44675
67,0.09999999999999998,0.4521875
68,0.09999999999999998,0.448875
69,0.09999999999999998,0.4446875
70,0.09999999999999998,0.448125
71,0.09999999999999998,0.44231250000000005
72,0.09999999999999998,0.46093750000000006
73,0.09999999999999998,0.4514375
74,0.09999999999999998,0.474875
75,0.09999999999999998,0.45649999999999996
