Generation,Best_Fitness,Avg_Fitness
0,0.22499999999999998,0.5181159420289855
1,0.22499999999999998,0.43552278820375334
2,0.22499999999999998,0.43129870129870135
3,0.15000000000000002,0.4256997455470738
4,0.125,0.4408268733850129
5,0.125,0.46953125
6,0.125,0.44900530503978775
7,0.125,0.4805269922879178
8,0.125,0.48230263157894737
9,0.09999999999999998,0.4788713910761155
10,0.09999999999999998,0.48713720316622694
11,0.09999999999999998,0.4765625
12,0.09999999999999998,0.48713136729222517
13,0.09999999999999998,0.48099730458221024
14,0.09999999999999998,0.4861328125
15,0.09999999999999998,0.4799731182795699
16,0.09999999999999998,0.49003856041131105
17,0.09999999999999998,0.48261154855643046
18,0.09999999999999998,0.48776041666666664
19,0.09999999999999998,0.49417098445595853
20,0.09999999999999998,0.4750642673521851
21,0.09999999999999998,0.4814432989690722
22,0.09999999999999998,0.4789002557544757
23,0.09999999999999998,0.476413881748072
24,0.09999999999999998,0.4758928571428572
25,0.09999999999999998,0.47210051546391757
26,0.09999999999999998,0.4683023872679045
27,0.09999999999999998,0.47695312500000003
28,0.09999999999999998,0.4819408740359898
29,0.09999999999999998,0.48629242819843344
30,0.09999999999999998,0.4702319587628866
31,0.09999999999999998,0.4798701298701299
32,0.09999999999999998,0.4859947643979057
33,0.09999999999999998,0.468798955613577
34,0.09999999999999998,0.45687172774869106
35,0.09999999999999998,0.44668435013262603
36,0.09999999999999998,0.4662144702842377
37,0.09999999999999998,0.4594559585492228
38,0.09999999999999998,0.4696614583333334
39,0.09999999999999998,0.47769922879177373
40,0.09999999999999998,0.4580078125
41,0.09999999999999998,0.45963010204081634
42,0.09999999999999998,0.4596354166666667
43,0.09999999999999998,0.4571979434447301
44,0.09999999999999998,0.4634517766497462
45,0.09999999999999998,0.4702963917525773
46,0.09999999999999998,0.4528277634961439
47,0.09999999999999998,0.4599872773536896
48,0.09999999999999998,0.45911392405063295
49,0.09999999999999998,0.45803571428571427
50,0.09999999999999998,0.4566750629722922
51,0.09999999999999998,0.46051637279596974
52,0.09999999999999998,0.46575949367088615
53,0.09999999999999998,0.4631012658227848
54,0.09999999999999998,0.4628807106598985
55,0.09999999999999998,0.46996173469387753
56,0.09999999999999998,0.46237309644670055
57,0.09999999999999998,0.449624060150376
58,0.09999999999999998,0.46881249999999997
59,0.09999999999999998,0.45743750000000005
60,0.09999999999999998,0.479125
61,0.09999999999999998,0.4618055555555556
62,0.09999999999999998,0.45952380952380956
63,0.09999999999999998,0.47664141414141414
64,0.09999999999999998,0.46425000000000005
65,0.09999999999999998,0.473375
66,0.09999999999999998,0.4680625
67,0.09999999999999998,0.47081249999999997
68,0.09999999999999998,0.47173366834170855
69,0.09999999999999998,0.4674185463659148
70,0.09999999999999998,0.4791979949874686
71,0.09999999999999998,0.4724246231155778
72,0.09999999999999998,0.4694584382871537
73,0.09999999999999998,0.46731738035264486
74,0.09999999999999998,0.4671679197994988
75,0.09999999999999998,0.462125
