Generation,Best_Fitness,Avg_Fitness
0,0.275,0.5129496402877699
1,0.25,0.4188654353562005
2,0.25,0.4287820512820513
3,0.22499999999999998,0.4275839793281654
4,0.22499999999999998,0.41103316326530615
5,0.17500000000000004,0.42074873096446697
6,0.17500000000000004,0.41626275510204086
7,0.09999999999999998,0.42243589743589743
8,0.09999999999999998,0.42631909547738694
9,0.09999999999999998,0.4480329949238578
10,0.09999999999999998,0.46813602015113354
11,0.09999999999999998,0.46067839195979904
12,0.09999999999999998,0.46005089058524173
13,0.09999999999999998,0.46362467866323914
14,0.09999999999999998,0.47361111111111115
15,0.09999999999999998,0.472979797979798
16,0.09999999999999998,0.457260101010101
17,0.09999999999999998,0.46689698492462306
18,0.09999999999999998,0.45759493670886076
19,0.09999999999999998,0.46067839195979904
20,0.09999999999999998,0.45239898989898986
21,0.09999999999999998,0.46237309644670044
22,0.09999999999999998,0.45881612090680096
23,0.09999999999999998,0.4558270676691729
24,0.09999999999999998,0.4541353383458647
25,0.09999999999999998,0.4482456140350877
26,0.09999999999999998,0.44836272040302266
27,0.09999999999999998,0.4365914786967418
28,0.09999999999999998,0.42224999999999996
29,0.09999999999999998,0.399625
30,0.09999999999999998,0.40979899497487426
31,0.09999999999999998,0.39724310776942356
32,0.09999999999999998,0.4098125
33,0.09999999999999998,0.4246875
34,0.09999999999999998,0.431875
35,0.09999999999999998,0.408125
36,0.09999999999999998,0.4049375
37,0.09999999999999998,0.3985
38,0.09999999999999998,0.4099375
39,0.09999999999999998,0.4040625
40,0.07499999999999996,0.39975
41,0.07499999999999996,0.41212499999999996
42,0.07499999999999996,0.4159375
43,0.07499999999999996,0.41575
44,0.07499999999999996,0.42418750000000005
45,0.07499999999999996,0.40893749999999995
46,0.07499999999999996,0.424375
47,0.07499999999999996,0.4105
48,0.07499999999999996,0.41456249999999994
49,0.07499999999999996,0.40924999999999995
50,0.07499999999999996,0.412375
51,0.07499999999999996,0.41525000000000006
52,0.07499999999999996,0.398125
53,0.07499999999999996,0.396875
54,0.07499999999999996,0.4120625
55,0.07499999999999996,0.3928125
56,0.07499999999999996,0.40425000000000005
57,0.07499999999999996,0.39893749999999994
58,0.07499999999999996,0.413125
59,0.07499999999999996,0.396375
60,0.07499999999999996,0.42912500000000003
61,0.07499999999999996,0.399625
62,0.07499999999999996,0.41456249999999994
63,0.07499999999999996,0.41206250000000005
64,0.07499999999999996,0.40506249999999994
65,0.07499999999999996,0.4051875
66,0.07499999999999996,0.41143749999999996
67,0.07499999999999996,0.4046875
68,0.07499999999999996,0.397625
69,0.07499999999999996,0.402125
70,0.07499999999999996,0.4015625
71,0.07499999999999996,0.3956875
72,0.07499999999999996,0.399875
73,0.07499999999999996,0.3810625
74,0.07499999999999996,0.40399999999999997
75,0.07499999999999996,0.39443749999999994
