Generation,Best_Fitness,Avg_Fitness
0,0.44999999999999996,0.6368090452261306
1,0.44999999999999996,0.5851423487544485
2,0.42500000000000004,0.5888020833333333
3,0.42500000000000004,0.5863240418118467
4,0.42500000000000004,0.5891304347826087
5,0.42500000000000004,0.5824561403508772
6,0.4,0.5735243055555556
7,0.4,0.5849656357388316
8,0.4,0.5817857142857144
9,0.375,0.6047038327526133
10,0.375,0.6363481228668941
11,0.35,0.6297743055555555
12,0.35,0.6338967971530249
13,0.15000000000000002,0.673932384341637
14,0.15000000000000002,0.6744485294117648
15,0.15000000000000002,0.6676579925650559
16,0.15000000000000002,0.6798076923076923
17,0.15000000000000002,0.6620071684587813
18,0.15000000000000002,0.6582437275985663
19,0.15000000000000002,0.6597027972027972
20,0.15000000000000002,0.6636986301369864
21,0.15000000000000002,0.6763468013468014
22,0.15000000000000002,0.6702702702702703
23,0.15000000000000002,0.6569965870307167
24,0.15000000000000002,0.6511705685618728
25,0.15000000000000002,0.6543918918918918
26,0.15000000000000002,0.6670648464163822
27,0.15000000000000002,0.6465986394557824
28,0.15000000000000002,0.6462585034013606
29,0.15000000000000002,0.6428333333333333
30,0.15000000000000002,0.6616220735785953
31,0.15000000000000002,0.6375
32,0.15000000000000002,0.6625418060200668
33,0.15000000000000002,0.6653333333333333
34,0.15000000000000002,0.6642499999999999
35,0.15000000000000002,0.657
36,0.15000000000000002,0.65225
37,0.15000000000000002,0.6466555183946489
38,0.15000000000000002,0.6238333333333334
39,0.15000000000000002,0.6343333333333334
40,0.15000000000000002,0.6185833333333333
41,0.15000000000000002,0.6097499999999999
42,0.15000000000000002,0.5933333333333334
43,0.15000000000000002,0.60525
44,0.15000000000000002,0.6135833333333333
45,0.15000000000000002,0.6166666666666667
46,0.15000000000000002,0.6083333333333333
47,0.15000000000000002,0.6114166666666667
48,0.15000000000000002,0.6079166666666667
49,0.15000000000000002,0.6175833333333333
50,0.15000000000000002,0.593
