Generation,Best_Fitness,Avg_Fitness
0,0.275,0.5115942028985507
1,0.15000000000000002,0.4343830334190231
2,0.15000000000000002,0.4668589743589744
3,0.15000000000000002,0.47519132653061225
4,0.15000000000000002,0.457233502538071
5,0.15000000000000002,0.4781329923273657
6,0.15000000000000002,0.4623096446700507
7,0.15000000000000002,0.4591139240506329
8,0.15000000000000002,0.45846253229974165
9,0.15000000000000002,0.4817258883248731
10,0.15000000000000002,0.4712082262210797
11,0.15000000000000002,0.4606041131105399
12,0.15000000000000002,0.47769922879177373
13,0.15000000000000002,0.47837150127226463
14,0.15000000000000002,0.4834407216494845
15,0.15000000000000002,0.4805628272251309
16,0.15000000000000002,0.4924934725848564
17,0.15000000000000002,0.49014360313315924
18,0.15000000000000002,0.47887139107611554
19,0.15000000000000002,0.46773560209424087
20,0.15000000000000002,0.47137305699481863
21,0.15000000000000002,0.4921750663129974
22,0.15000000000000002,0.472938829787234
23,0.15000000000000002,0.4788311688311689
24,0.15000000000000002,0.4698952879581152
25,0.15000000000000002,0.4783203125
26,0.15000000000000002,0.4724476439790576
27,0.15000000000000002,0.4641839378238342
28,0.125,0.4573298429319371
29,0.125,0.4701298701298701
30,0.125,0.4865485564304462
31,0.125,0.4733288770053476
32,0.125,0.48365633074935405
33,0.125,0.48318298969072165
34,0.125,0.472229381443299
35,0.125,0.46985861182519284
36,0.125,0.4802162849872774
37,0.125,0.4724806201550387
38,0.125,0.46875
39,0.125,0.466751269035533
40,0.125,0.4629396984924623
41,0.125,0.47658629441624367
42,0.09999999999999998,0.4618320610687023
43,0.09999999999999998,0.4791666666666667
44,0.09999999999999998,0.473178391959799
45,0.09999999999999998,0.4546085858585859
46,0.09999999999999998,0.46039042821158693
47,0.09999999999999998,0.4606875
48,0.07499999999999996,0.46403508771929824
49,0.07499999999999996,0.4588345864661654
50,0.07499999999999996,0.4715625
51,0.07499999999999996,0.48107769423558894
52,0.07499999999999996,0.48655778894472357
53,0.07499999999999996,0.4945075757575757
54,0.07499999999999996,0.48913316582914573
55,0.07499999999999996,0.47575
56,0.07499999999999996,0.48375
57,0.07499999999999996,0.479
58,0.07499999999999996,0.4654375
59,0.07499999999999996,0.46893749999999995
60,0.07499999999999996,0.47818749999999993
61,0.07499999999999996,0.47875
62,0.07499999999999996,0.46575000000000005
63,0.07499999999999996,0.47637500000000005
64,0.07499999999999996,0.47543749999999996
65,0.07499999999999996,0.48200000000000004
66,0.07499999999999996,0.46056249999999993
67,0.07499999999999996,0.472375
68,0.07499999999999996,0.4750625
69,0.07499999999999996,0.476125
70,0.07499999999999996,0.4679375
71,0.07499999999999996,0.4586874999999999
72,0.07499999999999996,0.4880624999999999
73,0.07499999999999996,0.473
74,0.07499999999999996,0.4646875
75,0.07499999999999996,0.46043750000000006
