Generation,Best_Fitness,Avg_Fitness
0,0.25,0.5186311787072243
1,0.25,0.44813624678663244
2,0.25,0.4672979797979798
3,0.25,0.4782133676092544
4,0.22499999999999998,0.47944162436548227
5,0.22499999999999998,0.514530456852792
6,0.22499999999999998,0.5030361757105943
7,0.17500000000000004,0.5015782828282828
8,0.17500000000000004,0.49437340153452686
9,0.17500000000000004,0.5022264631043257
10,0.17500000000000004,0.5093112244897958
11,0.17500000000000004,0.5034149484536082
12,0.17500000000000004,0.5004464285714286
13,0.17500000000000004,0.510668380462725
14,0.17500000000000004,0.503498727735369
15,0.17500000000000004,0.5040076335877862
16,0.17500000000000004,0.5017088607594937
17,0.17500000000000004,0.5086118251928021
18,0.17500000000000004,0.48947368421052634
19,0.17500000000000004,0.504746835443038
20,0.17500000000000004,0.49370277078085645
21,0.17500000000000004,0.497984886649874
22,0.15000000000000002,0.49267676767676766
23,0.15000000000000002,0.5012531328320802
24,0.15000000000000002,0.49447236180904525
25,0.15000000000000002,0.49404761904761907
26,0.15000000000000002,0.48335427135678394
27,0.15000000000000002,0.517
28,0.15000000000000002,0.5116206030150754
29,0.125,0.5077651515151514
30,0.125,0.5006875000000001
31,0.125,0.4964912280701755
32,0.125,0.501821608040201
33,0.125,0.4915625
34,0.125,0.48693749999999997
35,0.125,0.490875
36,0.125,0.472625
37,0.125,0.4831875
38,0.050000000000000044,0.486125
39,0.050000000000000044,0.4884375
40,0.050000000000000044,0.49743750000000003
41,0.050000000000000044,0.48743749999999997
42,0.050000000000000044,0.502875
43,0.050000000000000044,0.5023125
44,0.050000000000000044,0.51325
45,0.050000000000000044,0.514375
46,0.050000000000000044,0.5073125
47,0.050000000000000044,0.506
48,0.050000000000000044,0.5021875
49,0.050000000000000044,0.48725
50,0.050000000000000044,0.4961875
51,0.050000000000000044,0.49481250000000004
52,0.050000000000000044,0.4959375
53,0.050000000000000044,0.47431249999999997
54,0.050000000000000044,0.4821875
55,0.050000000000000044,0.5035625
56,0.050000000000000044,0.495625
57,0.050000000000000044,0.4999375
58,0.050000000000000044,0.50625
59,0.050000000000000044,0.4909375
60,0.050000000000000044,0.502375
61,0.050000000000000044,0.48
62,0.050000000000000044,0.494
63,0.050000000000000044,0.488125
64,0.050000000000000044,0.4902500000000001
65,0.050000000000000044,0.48481250000000004
66,0.050000000000000044,0.49950000000000006
67,0.050000000000000044,0.48987499999999995
68,0.050000000000000044,0.482
69,0.050000000000000044,0.49331250000000004
70,0.050000000000000044,0.5070625000000001
71,0.050000000000000044,0.4991875
72,0.050000000000000044,0.4840625
73,0.050000000000000044,0.49693750000000003
74,0.050000000000000044,0.48118750000000005
75,0.050000000000000044,0.4885
