Generation,Best_Fitness,Avg_Fitness
0,0.275,0.49398148148148147
1,0.19999999999999996,0.4220360824742268
2,0.19999999999999996,0.415340909090909
3,0.19999999999999996,0.421401028277635
4,0.19999999999999996,0.3977443609022556
5,0.19999999999999996,0.4135678391959799
6,0.19999999999999996,0.40835459183673467
7,0.15000000000000002,0.4043781725888325
8,0.15000000000000002,0.40357142857142864
9,0.15000000000000002,0.42711538461538456
10,0.15000000000000002,0.43918393782383414
11,0.15000000000000002,0.4457901554404145
12,0.15000000000000002,0.45490837696335074
13,0.15000000000000002,0.4492984693877551
14,0.15000000000000002,0.46003886010362693
15,0.15000000000000002,0.450506329113924
16,0.15000000000000002,0.4536259541984733
17,0.15000000000000002,0.4486503856041131
18,0.15000000000000002,0.454923273657289
19,0.15000000000000002,0.4452806122448979
20,0.15000000000000002,0.45581841432225056
21,0.15000000000000002,0.440826873385013
22,0.15000000000000002,0.4634067357512953
23,0.125,0.45095663265306124
24,0.125,0.4386538461538461
25,0.07499999999999996,0.4475388601036269
26,0.07499999999999996,0.4539405684754522
27,0.07499999999999996,0.4545396419437341
28,0.07499999999999996,0.44691516709511575
29,0.07499999999999996,0.4530927835051547
30,0.07499999999999996,0.45655844155844155
31,0.07499999999999996,0.4525839793281654
32,0.07499999999999996,0.4544871794871795
33,0.07499999999999996,0.4538265306122448
34,0.07499999999999996,0.4448186528497409
35,0.07499999999999996,0.43562340966921115
36,0.07499999999999996,0.42972292191435774
37,0.07499999999999996,0.42657035175879404
38,0.07499999999999996,0.4217418546365915
39,0.07499999999999996,0.42881250000000004
40,0.07499999999999996,0.4417919799498747
41,0.07499999999999996,0.437781954887218
42,0.07499999999999996,0.44191729323308265
43,0.07499999999999996,0.44363979848866497
44,0.07499999999999996,0.430625
45,0.07499999999999996,0.4352386934673367
46,0.07499999999999996,0.4255625
47,0.07499999999999996,0.43101503759398496
48,0.07499999999999996,0.42631250000000004
49,0.07499999999999996,0.42224310776942353
50,0.07499999999999996,0.4200625
51,0.07499999999999996,0.3981875
52,0.07499999999999996,0.409875
53,0.07499999999999996,0.41706249999999995
54,0.07499999999999996,0.41850000000000004
55,0.07499999999999996,0.4134999999999999
56,0.07499999999999996,0.3981875
57,0.07499999999999996,0.4013125
58,0.07499999999999996,0.404125
59,0.07499999999999996,0.41275
60,0.07499999999999996,0.40875
61,0.07499999999999996,0.39137500000000003
62,0.07499999999999996,0.413
63,0.07499999999999996,0.409375
64,0.07499999999999996,0.41350000000000003
65,0.07499999999999996,0.39606250000000004
66,0.07499999999999996,0.4000625
67,0.07499999999999996,0.40924999999999995
68,0.07499999999999996,0.41887499999999994
69,0.07499999999999996,0.41137500000000005
70,0.07499999999999996,0.4109999999999999
71,0.07499999999999996,0.408
72,0.07499999999999996,0.4226875
73,0.07499999999999996,0.4010000000000001
74,0.07499999999999996,0.41162499999999996
75,0.07499999999999996,0.40787499999999993
